model-1585665425,1585665576.095,0.61,0.248,0.65,0.2229,1
model-1585665425,1585665576.475,0.59,0.2556,0.72,0.1902,1
model-1585665425,1585665576.865,0.57,0.2305,0.71,0.1927,1
model-1585665425,1585665577.231,0.71,0.2022,0.65,0.2138,1
model-1585665425,1585665577.592,0.56,0.2683,0.65,0.2068,1
model-1585665425,1585665577.952,0.57,0.2526,0.68,0.1916,1
model-1585665425,1585665578.319,0.63,0.2175,0.71,0.1889,1
model-1585665425,1585665578.682,0.71,0.1976,0.72,0.205,1
model-1585665425,1585665579.048,0.66,0.2027,0.66,0.2195,1
model-1585665425,1585665579.415,0.67,0.2179,0.62,0.2266,1
model-1585665425,1585665579.775,0.55,0.2502,0.6,0.223,1
model-1585665425,1585665580.136,0.51,0.2418,0.69,0.213,1
model-1585665425,1585665580.494,0.71,0.2096,0.66,0.2084,1
model-1585665425,1585665580.854,0.67,0.2256,0.64,0.2134,1
model-1585665425,1585665581.211,0.58,0.2391,0.64,0.2121,1
model-1585665425,1585665581.571,0.6,0.2292,0.63,0.207,1
model-1585665425,1585665581.939,0.67,0.2145,0.67,0.2038,1
model-1585665425,1585665582.299,0.56,0.2482,0.68,0.2022,1
model-1585665425,1585665582.663,0.75,0.1869,0.69,0.2013,1
model-1585665425,1585665583.028,0.7,0.2013,0.68,0.2012,1
model-1585665425,1585665583.413,0.76,0.1761,0.68,0.2013,1
model-1585665425,1585665583.798,0.7,0.2003,0.66,0.2012,1
model-1585665425,1585665584.17,0.63,0.2177,0.67,0.1996,1
model-1585665425,1585665584.543,0.66,0.2231,0.64,0.1981,1
model-1585665425,1585665584.916,0.62,0.2269,0.68,0.2017,1
model-1585665425,1585665585.29,0.6,0.2465,0.69,0.1989,1
model-1585665425,1585665585.664,0.69,0.2,0.64,0.1979,1
model-1585665425,1585665586.044,0.66,0.2099,0.69,0.2041,1
model-1585665425,1585665586.478,0.75,0.1918,0.68,0.2083,1
model-1585665425,1585665586.861,0.59,0.2351,0.68,0.2088,1
model-1585665425,1585665587.243,0.67,0.1985,0.68,0.2058,1
model-1585665425,1585665587.62,0.65,0.2211,0.71,0.2011,1
model-1585665425,1585665587.982,0.57,0.2459,0.73,0.1996,1
model-1585665425,1585665588.343,0.63,0.2358,0.7,0.2004,1
model-1585665425,1585665588.688,0.65,0.2094,0.7,0.2011,1
model-1585665425,1585665588.912,0.77,0.1809,0.7,0.1995,1
model-1585665425,1585665589.28,0.6,0.2423,0.71,0.1973,2
model-1585665425,1585665589.624,0.62,0.2165,0.72,0.1948,2
model-1585665425,1585665589.97,0.62,0.2212,0.71,0.1928,2
model-1585665425,1585665590.341,0.79,0.1866,0.69,0.1907,2
model-1585665425,1585665590.763,0.69,0.2051,0.7,0.1893,2
model-1585665425,1585665591.148,0.74,0.1924,0.7,0.1882,2
model-1585665425,1585665591.536,0.75,0.1808,0.7,0.1877,2
model-1585665425,1585665591.909,0.71,0.19,0.7,0.1883,2
model-1585665425,1585665592.3,0.63,0.2084,0.69,0.187,2
model-1585665425,1585665592.687,0.69,0.1955,0.7,0.1863,2
model-1585665425,1585665593.064,0.6,0.2417,0.71,0.1857,2
model-1585665425,1585665593.46,0.71,0.1952,0.73,0.1843,2
model-1585665425,1585665593.925,0.59,0.2355,0.72,0.1813,2
model-1585665425,1585665594.286,0.72,0.1939,0.69,0.1818,2
model-1585665425,1585665594.656,0.69,0.203,0.7,0.1836,2
model-1585665425,1585665595.04,0.69,0.1962,0.72,0.1872,2
model-1585665425,1585665595.413,0.64,0.2,0.74,0.1909,2
model-1585665425,1585665595.797,0.76,0.1703,0.75,0.191,2
model-1585665425,1585665596.167,0.69,0.1895,0.73,0.1949,2
model-1585665425,1585665596.539,0.63,0.2259,0.72,0.1895,2
model-1585665425,1585665596.921,0.7,0.2134,0.68,0.1864,2
model-1585665425,1585665597.3,0.74,0.1875,0.68,0.1859,2
model-1585665425,1585665597.679,0.7,0.2041,0.67,0.1854,2
model-1585665425,1585665598.072,0.59,0.2524,0.67,0.1864,2
model-1585665425,1585665598.454,0.62,0.1848,0.71,0.1888,2
model-1585665425,1585665598.905,0.66,0.2102,0.73,0.1897,2
model-1585665425,1585665599.521,0.55,0.2403,0.69,0.1885,2
model-1585665425,1585665599.94,0.65,0.1941,0.74,0.1896,2
model-1585665425,1585665600.336,0.64,0.2255,0.72,0.1932,2
model-1585665425,1585665600.717,0.72,0.1859,0.73,0.1899,2
model-1585665425,1585665601.095,0.76,0.1877,0.71,0.1864,2
model-1585665425,1585665601.473,0.76,0.1886,0.69,0.1867,2
model-1585665425,1585665601.842,0.63,0.2174,0.67,0.1881,2
model-1585665425,1585665602.212,0.68,0.2042,0.69,0.1873,2
model-1585665425,1585665602.574,0.66,0.2223,0.71,0.1837,2
model-1585665425,1585665602.938,0.78,0.1605,0.69,0.1832,2
model-1585665425,1585665603.303,0.69,0.1991,0.71,0.1852,2
model-1585665425,1585665603.664,0.73,0.1747,0.7,0.189,2
model-1585665425,1585665604.026,0.7,0.1979,0.7,0.2,2
model-1585665425,1585665604.391,0.73,0.1879,0.69,0.2083,2
model-1585665425,1585665604.75,0.67,0.2164,0.69,0.2013,2
model-1585665425,1585665605.111,0.69,0.2023,0.74,0.1908,2
model-1585665425,1585665605.487,0.61,0.2352,0.74,0.1804,2
model-1585665425,1585665605.868,0.69,0.2126,0.73,0.1783,2
model-1585665425,1585665606.245,0.66,0.216,0.7,0.1801,2
model-1585665425,1585665606.619,0.63,0.226,0.68,0.1836,2
model-1585665425,1585665606.994,0.67,0.2088,0.69,0.188,2
model-1585665425,1585665607.368,0.75,0.1906,0.7,0.1913,2
model-1585665425,1585665607.741,0.71,0.1922,0.7,0.1939,2
model-1585665425,1585665608.114,0.73,0.1852,0.7,0.1952,2
model-1585665425,1585665608.487,0.67,0.2,0.7,0.1977,2
model-1585665425,1585665608.871,0.65,0.2108,0.67,0.2025,2
model-1585665425,1585665609.249,0.58,0.2428,0.65,0.2043,2
model-1585665425,1585665609.62,0.73,0.1803,0.67,0.2015,2
model-1585665425,1585665609.99,0.6,0.2346,0.71,0.1975,2
model-1585665425,1585665610.362,0.73,0.1889,0.71,0.1947,2
model-1585665425,1585665610.735,0.71,0.2092,0.7,0.1918,2
model-1585665425,1585665611.106,0.72,0.1748,0.71,0.1885,2
model-1585665425,1585665611.483,0.64,0.2407,0.69,0.1869,2
model-1585665425,1585665611.861,0.71,0.1879,0.71,0.1872,2
model-1585665425,1585665612.235,0.7,0.2054,0.72,0.1887,2
model-1585665425,1585665612.61,0.57,0.2194,0.71,0.1907,2
model-1585665425,1585665612.984,0.67,0.2132,0.72,0.191,2
model-1585665425,1585665613.356,0.64,0.2229,0.72,0.1891,2
model-1585665425,1585665613.73,0.6,0.2193,0.72,0.1867,2
model-1585665425,1585665614.104,0.58,0.2453,0.74,0.1847,2
model-1585665425,1585665614.476,0.71,0.1911,0.73,0.182,2
model-1585665425,1585665614.852,0.7,0.2042,0.73,0.1802,2
model-1585665425,1585665615.232,0.69,0.2018,0.74,0.1798,2
model-1585665425,1585665615.614,0.69,0.204,0.74,0.1797,2
model-1585665425,1585665616.0,0.73,0.1758,0.76,0.181,2
model-1585665425,1585665616.378,0.71,0.2092,0.76,0.1818,2
model-1585665425,1585665616.753,0.67,0.2186,0.75,0.1821,2
model-1585665425,1585665617.136,0.68,0.2087,0.76,0.1822,2
model-1585665425,1585665617.509,0.67,0.2049,0.74,0.1819,2
model-1585665425,1585665617.872,0.68,0.2054,0.74,0.1818,2
model-1585665425,1585665618.234,0.69,0.198,0.74,0.1816,2
model-1585665425,1585665618.594,0.7,0.1861,0.74,0.181,2
model-1585665425,1585665618.959,0.66,0.2057,0.76,0.1823,2
model-1585665425,1585665619.33,0.77,0.1822,0.77,0.1827,2
model-1585665425,1585665619.701,0.64,0.2107,0.77,0.1799,2
model-1585665425,1585665620.08,0.63,0.2282,0.76,0.1754,2
model-1585665425,1585665620.465,0.68,0.1993,0.68,0.1809,2
model-1585665425,1585665620.841,0.71,0.2123,0.68,0.1865,2
model-1585665425,1585665621.215,0.72,0.1925,0.67,0.187,2
model-1585665425,1585665621.597,0.71,0.1858,0.7,0.1846,2
model-1585665425,1585665621.971,0.77,0.1704,0.71,0.1782,2
model-1585665425,1585665622.345,0.63,0.2252,0.73,0.1745,2
model-1585665425,1585665622.712,0.77,0.163,0.79,0.1773,2
model-1585665425,1585665623.078,0.69,0.1916,0.78,0.1825,2
model-1585665425,1585665623.443,0.66,0.2176,0.8,0.1806,2
model-1585665425,1585665623.805,0.67,0.2056,0.82,0.177,2
model-1585665425,1585665624.172,0.62,0.2175,0.74,0.173,2
model-1585665425,1585665624.533,0.73,0.1781,0.7,0.1735,2
model-1585665425,1585665624.897,0.73,0.1818,0.69,0.1775,2
model-1585665425,1585665625.26,0.69,0.185,0.69,0.1799,2
model-1585665425,1585665625.619,0.72,0.1768,0.7,0.1765,2
model-1585665425,1585665625.977,0.59,0.233,0.72,0.1725,2
model-1585665425,1585665626.348,0.79,0.1608,0.75,0.1758,2
model-1585665425,1585665626.728,0.77,0.1856,0.77,0.1862,2
model-1585665425,1585665627.105,0.72,0.1867,0.77,0.1797,2
model-1585665425,1585665627.477,0.68,0.2066,0.74,0.1743,2
model-1585665425,1585665627.85,0.77,0.1711,0.7,0.173,2
model-1585665425,1585665628.223,0.75,0.1921,0.71,0.1731,2
model-1585665425,1585665628.605,0.72,0.1683,0.73,0.173,2
model-1585665425,1585665628.984,0.72,0.2039,0.71,0.1729,2
model-1585665425,1585665629.365,0.67,0.1939,0.74,0.1744,2
model-1585665425,1585665629.741,0.73,0.1717,0.75,0.1789,2
model-1585665425,1585665630.113,0.65,0.2225,0.73,0.1832,2
model-1585665425,1585665630.487,0.69,0.1927,0.72,0.1781,2
model-1585665425,1585665630.867,0.71,0.2054,0.73,0.1744,2
model-1585665425,1585665631.245,0.69,0.1855,0.73,0.176,2
model-1585665425,1585665631.615,0.71,0.1835,0.74,0.1762,2
model-1585665425,1585665631.99,0.73,0.176,0.75,0.1737,2
model-1585665425,1585665632.365,0.6,0.2468,0.73,0.1758,2
model-1585665425,1585665632.745,0.74,0.1833,0.75,0.1801,2
model-1585665425,1585665633.119,0.67,0.2003,0.76,0.1793,2
model-1585665425,1585665633.493,0.71,0.1859,0.77,0.1697,2
model-1585665425,1585665633.875,0.67,0.2346,0.74,0.1627,2
model-1585665425,1585665634.238,0.59,0.2247,0.74,0.1613,2
model-1585665425,1585665634.6,0.73,0.1904,0.73,0.1616,2
model-1585665425,1585665634.961,0.71,0.1987,0.71,0.1618,2
model-1585665425,1585665635.317,0.63,0.217,0.75,0.1628,2
model-1585665425,1585665635.679,0.78,0.1606,0.76,0.1635,2
model-1585665425,1585665636.043,0.72,0.1796,0.78,0.1633,2
model-1585665425,1585665636.406,0.78,0.1647,0.77,0.1735,2
model-1585665425,1585665636.767,0.62,0.2291,0.78,0.1787,2
model-1585665425,1585665637.13,0.65,0.2174,0.76,0.1705,2
model-1585665425,1585665637.492,0.76,0.1625,0.72,0.1667,2
model-1585665425,1585665637.849,0.69,0.2112,0.69,0.1754,2
model-1585665425,1585665638.214,0.69,0.1867,0.69,0.1871,2
model-1585665425,1585665638.596,0.69,0.2138,0.7,0.178,2
model-1585665425,1585665638.968,0.66,0.2305,0.75,0.1668,2
model-1585665425,1585665639.345,0.7,0.1947,0.77,0.1763,2
model-1585665425,1585665639.718,0.7,0.205,0.8,0.1864,2
model-1585665425,1585665640.093,0.61,0.2326,0.8,0.1834,2
model-1585665425,1585665640.47,0.69,0.1978,0.75,0.1708,2
model-1585665425,1585665640.834,0.7,0.2134,0.75,0.1646,2
model-1585665425,1585665641.212,0.69,0.1919,0.7,0.1696,2
model-1585665425,1585665641.588,0.78,0.1765,0.72,0.176,2
model-1585665425,1585665641.947,0.71,0.1905,0.69,0.182,2
model-1585665425,1585665642.305,0.66,0.2121,0.71,0.1769,2
model-1585665425,1585665642.668,0.65,0.2077,0.73,0.1672,2
model-1585665425,1585665643.029,0.68,0.2044,0.75,0.1708,2
model-1585665425,1585665643.391,0.66,0.2154,0.79,0.1821,2
model-1585665425,1585665643.753,0.66,0.2054,0.77,0.1856,2
model-1585665425,1585665644.114,0.72,0.2,0.78,0.1855,2
model-1585665425,1585665644.474,0.75,0.1891,0.78,0.1831,2
model-1585665425,1585665644.833,0.68,0.1976,0.77,0.1795,2
model-1585665425,1585665645.194,0.71,0.1865,0.78,0.1758,2
model-1585665425,1585665645.552,0.74,0.1859,0.75,0.1738,2
model-1585665425,1585665645.912,0.69,0.2082,0.7,0.1817,2
model-1585665425,1585665646.269,0.71,0.1856,0.73,0.1871,2
model-1585665425,1585665646.631,0.65,0.2084,0.72,0.1877,2
model-1585665425,1585665646.994,0.66,0.2341,0.72,0.1792,2
model-1585665425,1585665647.353,0.63,0.2208,0.73,0.1761,2
model-1585665425,1585665647.725,0.74,0.1871,0.69,0.1837,2
model-1585665425,1585665648.1,0.66,0.2128,0.71,0.1924,2
model-1585665425,1585665648.475,0.7,0.208,0.7,0.1902,2
model-1585665425,1585665648.849,0.82,0.1537,0.68,0.1817,2
model-1585665425,1585665649.225,0.73,0.178,0.72,0.1764,2
model-1585665425,1585665649.602,0.69,0.2051,0.74,0.1751,2
model-1585665425,1585665649.98,0.72,0.1901,0.72,0.175,2
model-1585665425,1585665650.351,0.74,0.1706,0.73,0.1737,2
model-1585665425,1585665650.708,0.72,0.1768,0.69,0.1725,2
model-1585665425,1585665651.081,0.66,0.2083,0.72,0.1743,2
model-1585665425,1585665651.455,0.69,0.2053,0.74,0.1808,2
model-1585665425,1585665651.831,0.7,0.1958,0.73,0.1852,2
model-1585665425,1585665652.207,0.74,0.1836,0.76,0.1884,2
model-1585665425,1585665652.579,0.64,0.2282,0.73,0.1809,2
model-1585665425,1585665652.951,0.69,0.1884,0.75,0.1728,2
model-1585665425,1585665653.324,0.76,0.1787,0.69,0.1724,2
model-1585665425,1585665653.7,0.76,0.1799,0.73,0.1783,2
model-1585665425,1585665654.065,0.72,0.197,0.73,0.1802,2
model-1585665425,1585665654.432,0.78,0.1624,0.73,0.177,2
model-1585665425,1585665654.808,0.74,0.1742,0.73,0.1743,2
model-1585665425,1585665655.18,0.72,0.1803,0.73,0.1795,2
model-1585665425,1585665655.561,0.67,0.2032,0.71,0.1806,2
model-1585665425,1585665655.939,0.77,0.1611,0.71,0.179,2
model-1585665425,1585665656.316,0.74,0.1723,0.76,0.1783,2
model-1585665425,1585665656.694,0.64,0.2168,0.76,0.1774,2
model-1585665425,1585665657.067,0.69,0.1923,0.7,0.1791,2
model-1585665425,1585665657.447,0.73,0.1844,0.7,0.1838,2
model-1585665425,1585665657.823,0.72,0.2,0.69,0.1793,2
model-1585665425,1585665658.195,0.7,0.2013,0.72,0.1733,2
model-1585665425,1585665658.582,0.8,0.1478,0.73,0.1696,2
model-1585665425,1585665658.95,0.65,0.1971,0.77,0.1681,2
model-1585665425,1585665659.314,0.64,0.2075,0.77,0.1741,2
model-1585665425,1585665659.681,0.74,0.1692,0.75,0.1833,2
model-1585665425,1585665660.065,0.61,0.2309,0.77,0.1771,2
model-1585665425,1585665660.431,0.67,0.209,0.75,0.1654,2
model-1585665425,1585665660.81,0.62,0.2093,0.73,0.1696,2
model-1585665425,1585665661.183,0.74,0.1771,0.72,0.187,2
model-1585665425,1585665661.566,0.65,0.2203,0.71,0.1922,2
model-1585665425,1585665661.934,0.66,0.2275,0.72,0.185,2
model-1585665425,1585665662.308,0.68,0.211,0.7,0.1719,2
model-1585665425,1585665662.683,0.69,0.1913,0.76,0.1811,2
model-1585665425,1585665663.058,0.74,0.1773,0.75,0.1902,2
model-1585665425,1585665663.44,0.7,0.2062,0.74,0.1918,2
model-1585665425,1585665663.825,0.56,0.2312,0.75,0.1852,2
model-1585665425,1585665664.199,0.66,0.2247,0.75,0.1758,2
model-1585665425,1585665664.587,0.7,0.1955,0.69,0.1761,2
model-1585665425,1585665664.965,0.74,0.1901,0.71,0.1845,2
model-1585665425,1585665665.344,0.64,0.2219,0.7,0.1909,2
model-1585665425,1585665665.725,0.68,0.2102,0.68,0.1937,2
model-1585665425,1585665666.101,0.72,0.1822,0.67,0.1948,2
model-1585665425,1585665666.479,0.56,0.2479,0.65,0.1944,2
model-1585665425,1585665666.852,0.81,0.1618,0.69,0.1938,2
model-1585665425,1585665667.238,0.69,0.1958,0.73,0.1909,2
model-1585665425,1585665667.651,0.81,0.1586,0.72,0.1859,2
model-1585665425,1585665668.026,0.77,0.158,0.71,0.1818,2
model-1585665425,1585665668.401,0.7,0.191,0.7,0.1796,2
model-1585665425,1585665668.774,0.67,0.1955,0.7,0.1801,2
model-1585665425,1585665669.151,0.69,0.2014,0.7,0.1825,2
model-1585665425,1585665669.569,0.64,0.2253,0.7,0.1817,2
model-1585665425,1585665669.939,0.75,0.1828,0.7,0.1772,2
model-1585665425,1585665670.314,0.66,0.2128,0.71,0.1749,2
model-1585665425,1585665670.689,0.82,0.1437,0.72,0.1762,2
model-1585665425,1585665671.06,0.68,0.1904,0.72,0.1789,2
model-1585665425,1585665671.444,0.77,0.1604,0.73,0.1814,2
model-1585665425,1585665671.819,0.7,0.1907,0.71,0.1822,2
model-1585665425,1585665672.198,0.61,0.2204,0.71,0.181,2
model-1585665425,1585665672.578,0.66,0.2161,0.71,0.1779,2
model-1585665425,1585665672.962,0.76,0.1806,0.74,0.1737,2
model-1585665425,1585665673.205,0.85,0.1501,0.75,0.1694,2
model-1585665425,1585665673.599,0.66,0.2132,0.73,0.167,3
model-1585665425,1585665673.975,0.75,0.1951,0.71,0.1658,3
model-1585665425,1585665674.346,0.68,0.1926,0.74,0.1656,3
model-1585665425,1585665674.708,0.76,0.1634,0.77,0.1663,3
model-1585665425,1585665675.073,0.71,0.1875,0.77,0.1659,3
model-1585665425,1585665675.434,0.76,0.1727,0.7,0.1643,3
model-1585665425,1585665675.804,0.71,0.176,0.7,0.1648,3
model-1585665425,1585665676.167,0.78,0.1641,0.7,0.166,3
model-1585665425,1585665676.528,0.76,0.1761,0.7,0.1669,3
model-1585665425,1585665676.89,0.7,0.1787,0.74,0.166,3
model-1585665425,1585665677.252,0.62,0.2343,0.73,0.1669,3
model-1585665425,1585665677.62,0.72,0.1678,0.74,0.1655,3
model-1585665425,1585665677.995,0.75,0.1882,0.74,0.1643,3
model-1585665425,1585665678.377,0.78,0.1727,0.74,0.1662,3
model-1585665425,1585665678.753,0.73,0.1844,0.76,0.1702,3
model-1585665425,1585665679.133,0.72,0.1841,0.75,0.1718,3
model-1585665425,1585665679.513,0.72,0.1783,0.76,0.1675,3
model-1585665425,1585665679.895,0.75,0.1545,0.76,0.1681,3
model-1585665425,1585665680.279,0.78,0.1638,0.72,0.1801,3
model-1585665425,1585665680.666,0.66,0.2311,0.71,0.18,3
model-1585665425,1585665681.043,0.73,0.1982,0.73,0.1736,3
model-1585665425,1585665681.419,0.75,0.1684,0.74,0.1716,3
model-1585665425,1585665681.798,0.77,0.1761,0.73,0.1723,3
model-1585665425,1585665682.173,0.64,0.2328,0.69,0.1742,3
model-1585665425,1585665682.547,0.75,0.1686,0.71,0.1746,3
model-1585665425,1585665682.917,0.73,0.181,0.73,0.1753,3
model-1585665425,1585665683.281,0.63,0.2259,0.73,0.1752,3
model-1585665425,1585665683.646,0.65,0.1794,0.73,0.1728,3
model-1585665425,1585665684.016,0.67,0.205,0.73,0.1773,3
model-1585665425,1585665684.391,0.72,0.1674,0.72,0.1801,3
model-1585665425,1585665684.768,0.75,0.1833,0.74,0.1779,3
model-1585665425,1585665685.149,0.71,0.1784,0.76,0.1744,3
model-1585665425,1585665685.519,0.7,0.1963,0.75,0.1725,3
model-1585665425,1585665685.894,0.74,0.1826,0.76,0.1724,3
model-1585665425,1585665686.258,0.73,0.1808,0.78,0.172,3
model-1585665425,1585665686.625,0.82,0.145,0.75,0.1714,3
model-1585665425,1585665686.986,0.74,0.1823,0.74,0.1702,3
model-1585665425,1585665687.35,0.75,0.171,0.73,0.17,3
model-1585665425,1585665687.716,0.71,0.1978,0.73,0.1741,3
model-1585665425,1585665688.093,0.74,0.1757,0.72,0.1816,3
model-1585665425,1585665688.476,0.68,0.1934,0.7,0.1843,3
model-1585665425,1585665688.856,0.72,0.19,0.7,0.1802,3
model-1585665425,1585665689.242,0.66,0.2196,0.72,0.1716,3
model-1585665425,1585665689.619,0.7,0.1998,0.75,0.1702,3
model-1585665425,1585665689.999,0.72,0.1925,0.74,0.1729,3
model-1585665425,1585665690.374,0.68,0.2176,0.74,0.1763,3
model-1585665425,1585665690.732,0.66,0.2107,0.72,0.1781,3
model-1585665425,1585665691.122,0.7,0.1754,0.72,0.1756,3
model-1585665425,1585665691.504,0.7,0.1815,0.74,0.1742,3
model-1585665425,1585665691.879,0.84,0.1495,0.75,0.177,3
model-1585665425,1585665692.258,0.75,0.1712,0.73,0.1864,3
model-1585665425,1585665692.634,0.63,0.2106,0.72,0.1898,3
model-1585665425,1585665693.016,0.64,0.2468,0.76,0.1847,3
model-1585665425,1585665693.395,0.77,0.1658,0.72,0.181,3
model-1585665425,1585665693.773,0.71,0.2046,0.7,0.1852,3
model-1585665425,1585665694.14,0.71,0.1846,0.73,0.1912,3
model-1585665425,1585665694.502,0.67,0.2263,0.73,0.1887,3
model-1585665425,1585665694.861,0.67,0.2095,0.72,0.183,3
model-1585665425,1585665695.223,0.67,0.2173,0.74,0.178,3
model-1585665425,1585665695.583,0.76,0.1686,0.74,0.1758,3
model-1585665425,1585665695.943,0.72,0.1812,0.73,0.1784,3
model-1585665425,1585665696.3,0.64,0.1934,0.72,0.1813,3
model-1585665425,1585665696.659,0.72,0.1847,0.71,0.1825,3
model-1585665425,1585665697.019,0.63,0.2261,0.74,0.1784,3
model-1585665425,1585665697.381,0.72,0.1843,0.72,0.1742,3
model-1585665425,1585665697.739,0.62,0.223,0.72,0.1713,3
model-1585665425,1585665698.101,0.78,0.1769,0.75,0.1695,3
model-1585665425,1585665698.458,0.74,0.1886,0.73,0.1681,3
model-1585665425,1585665698.809,0.73,0.1843,0.76,0.167,3
model-1585665425,1585665699.186,0.74,0.1816,0.76,0.1669,3
model-1585665425,1585665699.561,0.78,0.1707,0.77,0.1693,3
model-1585665425,1585665699.936,0.73,0.1972,0.73,0.1722,3
model-1585665425,1585665700.318,0.65,0.2039,0.75,0.1724,3
model-1585665425,1585665700.667,0.66,0.214,0.75,0.1697,3
model-1585665425,1585665701.045,0.71,0.1874,0.76,0.1659,3
model-1585665425,1585665701.42,0.74,0.1898,0.77,0.1645,3
model-1585665425,1585665701.793,0.74,0.1903,0.77,0.1652,3
model-1585665425,1585665702.175,0.71,0.1757,0.77,0.1656,3
model-1585665425,1585665702.552,0.75,0.1883,0.76,0.1668,3
model-1585665425,1585665702.927,0.72,0.1715,0.74,0.1705,3
model-1585665425,1585665703.306,0.68,0.1881,0.73,0.1694,3
model-1585665425,1585665703.683,0.72,0.2031,0.78,0.1644,3
model-1585665425,1585665704.052,0.68,0.1851,0.73,0.1705,3
model-1585665425,1585665704.397,0.75,0.204,0.74,0.1773,3
model-1585665425,1585665704.748,0.74,0.1743,0.73,0.1743,3
model-1585665425,1585665705.095,0.77,0.1608,0.72,0.1706,3
model-1585665425,1585665705.447,0.78,0.1508,0.73,0.1688,3
model-1585665425,1585665705.793,0.68,0.1974,0.76,0.1682,3
model-1585665425,1585665706.139,0.77,0.1591,0.73,0.17,3
model-1585665425,1585665706.494,0.75,0.1873,0.72,0.1707,3
model-1585665425,1585665706.846,0.68,0.2024,0.72,0.1687,3
model-1585665425,1585665707.215,0.72,0.1855,0.73,0.167,3
model-1585665425,1585665707.576,0.69,0.2187,0.72,0.165,3
model-1585665425,1585665707.936,0.78,0.1452,0.72,0.1647,3
model-1585665425,1585665708.293,0.77,0.1659,0.74,0.1684,3
model-1585665425,1585665708.679,0.8,0.1632,0.73,0.1729,3
model-1585665425,1585665709.05,0.79,0.1535,0.73,0.172,3
model-1585665425,1585665709.398,0.67,0.211,0.75,0.1698,3
model-1585665425,1585665709.74,0.8,0.1461,0.73,0.1674,3
model-1585665425,1585665710.093,0.76,0.1633,0.72,0.1688,3
model-1585665425,1585665710.465,0.78,0.1598,0.71,0.1712,3
model-1585665425,1585665710.839,0.7,0.1919,0.72,0.1711,3
model-1585665425,1585665711.215,0.77,0.1732,0.72,0.1693,3
model-1585665425,1585665711.589,0.75,0.1722,0.72,0.1682,3
model-1585665425,1585665711.961,0.73,0.1605,0.73,0.169,3
model-1585665425,1585665712.315,0.71,0.1928,0.73,0.1694,3
model-1585665425,1585665712.667,0.72,0.1775,0.73,0.1688,3
model-1585665425,1585665713.015,0.76,0.1666,0.74,0.1671,3
model-1585665425,1585665713.367,0.71,0.202,0.71,0.1688,3
model-1585665425,1585665713.746,0.76,0.1619,0.73,0.1696,3
model-1585665425,1585665714.116,0.76,0.1867,0.74,0.1713,3
model-1585665425,1585665714.479,0.74,0.1718,0.75,0.1719,3
model-1585665425,1585665714.827,0.78,0.1546,0.75,0.1702,3
model-1585665425,1585665715.17,0.79,0.1649,0.76,0.1669,3
model-1585665425,1585665715.515,0.66,0.2184,0.76,0.1623,3
model-1585665425,1585665715.863,0.73,0.1586,0.75,0.1597,3
model-1585665425,1585665716.207,0.71,0.1764,0.77,0.1567,3
model-1585665425,1585665716.579,0.75,0.1652,0.78,0.1535,3
model-1585665425,1585665716.955,0.67,0.2184,0.76,0.1499,3
model-1585665425,1585665717.328,0.66,0.2049,0.76,0.1519,3
model-1585665425,1585665717.703,0.68,0.1844,0.76,0.1507,3
model-1585665425,1585665718.088,0.73,0.1909,0.75,0.1528,3
model-1585665425,1585665718.441,0.65,0.2204,0.75,0.1543,3
model-1585665425,1585665718.788,0.85,0.1355,0.73,0.1557,3
model-1585665425,1585665719.142,0.78,0.1558,0.76,0.1563,3
model-1585665425,1585665719.495,0.78,0.1423,0.74,0.1665,3
model-1585665425,1585665719.843,0.66,0.2011,0.75,0.1688,3
model-1585665425,1585665720.196,0.73,0.1964,0.75,0.1615,3
model-1585665425,1585665720.581,0.81,0.1418,0.75,0.1616,3
model-1585665425,1585665720.959,0.74,0.1814,0.74,0.1711,3
model-1585665425,1585665721.334,0.75,0.1725,0.74,0.1797,3
model-1585665425,1585665721.71,0.68,0.2032,0.72,0.1711,3
model-1585665425,1585665722.086,0.65,0.2193,0.75,0.1636,3
model-1585665425,1585665722.459,0.74,0.1758,0.76,0.1749,3
model-1585665425,1585665722.834,0.73,0.1926,0.76,0.1757,3
model-1585665425,1585665723.207,0.65,0.2198,0.74,0.1649,3
model-1585665425,1585665723.58,0.75,0.1762,0.74,0.1602,3
model-1585665425,1585665723.955,0.72,0.1899,0.76,0.1655,3
model-1585665425,1585665724.321,0.74,0.1812,0.74,0.1732,3
model-1585665425,1585665724.686,0.78,0.1703,0.74,0.1747,3
model-1585665425,1585665725.035,0.73,0.1798,0.74,0.176,3
model-1585665425,1585665725.391,0.69,0.1881,0.73,0.1693,3
model-1585665425,1585665725.742,0.71,0.1794,0.74,0.1643,3
model-1585665425,1585665726.115,0.7,0.1892,0.76,0.1716,3
model-1585665425,1585665726.488,0.64,0.2127,0.76,0.1805,3
model-1585665425,1585665726.863,0.69,0.2002,0.77,0.1772,3
model-1585665425,1585665727.238,0.73,0.1871,0.77,0.1726,3
model-1585665425,1585665727.591,0.8,0.1721,0.77,0.171,3
model-1585665425,1585665727.937,0.72,0.1826,0.77,0.1713,3
model-1585665425,1585665728.287,0.7,0.1821,0.77,0.1695,3
model-1585665425,1585665728.649,0.8,0.1668,0.76,0.168,3
model-1585665425,1585665728.999,0.68,0.2084,0.73,0.1694,3
model-1585665425,1585665729.353,0.73,0.169,0.73,0.1736,3
